product_name,rating,comment_count,price,sold
"RAM DDR3 4gb , 8gb pc , laptop ( cần loại nào , ib shop)",1.0,0.0203521609878801,0.0026743032525049,0.0
Remote Bluetouth chụp hình từ xa cho điện thoại di động,1.0,0.0003049012882079,0.0003734821269004,0.0281124497991967
Laptop giá rẻ văn phòng lướt web xem phim học tập,0.0,0.0,0.0775847585047445,0.0903614457831325
Mrhaha trường hợp điện thoại di động vỏ điện thoại chuỗi Ins dễ thương phim hoạt hình vòng sắt Vòng cổ dâu gấu kuromi dây buộc điện thoại di động chống mất cầm tay tinh tế và đẹp thời trang accessorie cầm tay nhiều màu có dây đeo cổ tay,1.0,0.0058693497980028,0.0004420787009242,0.1716867469879517
Có dây USB Loa Surround Stero Âm Thanh âm trầm mạnh Máy Tính Để Bàn Cho Máy Tính Xách Tay máy tính bảng máy tính Máy Nghe Nhạc Loa nhạc Máy Nghe Nhạc Cpd,0.8,0.0001524506441039,0.0013622466287619,0.0230923694779116
"Máy bay Flycam E88 PRO, Máy bay điều khiển từ xa 4 cánh , Flycam mini, Flycam, Fly cam giá rẻ hơn S1s pro, S136 max, K998 max, sjrc f11s 4k pro, mavic 3 pro",0.98,0.0128058541047335,0.0183760162405867,0.4598393574297188
Cảm biến chuyển động Philips Hue Motion Sensor tích hợp cảm biến ánh sáng | Smart HomeKit,0.0,0.0,0.057733487862901,0.0251004016064257
"[ HÀNG LOẠI 1- BẢO HÀNH 3 NĂM ] Bếp điện đơn 1000w . bếp từ hơ lá trầu cho bé 1000w, bếp nấu ăn đa năng tiện lợi cho nhà bếp",0.0,0.0,0.0045470646338109,0.0903614457831325
2024 ETTRO 64GB 3 trong 1 Camera hành trình ô tô DVR HD 1080P 170 Máy ghi chu kỳ góc rộng G-Sensor 3 IN 1 Dashcam,1.0,0.0330055644485098,0.0261774585878951,0.0
Tai nghe cảm ứng TWS F9 bluetooth 5.1 phiên bản 2024,0.96,0.1046573671773763,0.0029418405926915,0.0040160642570281
Smart Tivi TCL 55 inch 4K L55P65-UF - Internet TV TCL Việt Nam - Giá số 1 thị trường - Màn mới nguyên Seal - Nguyên Tem & Phụ kiện zin mới - Like New - Bao 1 đổi 1 nếu có lỗi trong 12 tháng. - CHÍNH HÃNG 100% - VOUCHER TÍCH L,0.98,0.015626191020657,0.3056870947478139,0.5431726907630522
[Chất lượng cao nhất!] XIAOMIMIJIA Robot quét thông minh Máy lau điện Làm sạch tự động Máy hút bụi Dọn dẹp toàn bộ ngôi nhà Khởi động bằng một phím,0.0,0.0,0.0037979600812885,0.6596385542168673
Màn hình led 17in vuông HP prodisplay 1280x1024 sáng đẹp bi vài bụi nhẹ giá bán 350k bảo hành chu đáo 1thang,0.0,0.0,0.0204387826408931,0.0883534136546184
"Robot Hút Bụi Lau Nhà NK01, máy hút bụi - chế độ lau khô, lau ướt, tự động sạc khi gần hết pin. Nhiều chế độ hút. Dễ dàng làm sạch các vị trí như gầm giường, gầm ghế. Bảo hành 12 tháng( 1 đổi 1).",0.98,0.0338440429910816,0.0902796193264693,0.001004016064257
[DUY NHẤT 26-28.11] Smart Tivi Samsung 4K Crystal UHD DU8000 UA65DU8000KXXV(2024)- 65 inch- Hàng Chính Hãng - Phân Phối Bởi Lazada - MIỄN PHÍ VẬN CHUYỂN TOÀN QUỐC,0.98,0.0099855171888101,0.7111131800665418,0.4628514056224899
Upaitou Ốp cho điện thoại di động dây chuyền vỏ điện thoại dễ thương nhiều phong cách màu kẹo dây gốm mịn chống mất dây ngọc trai hạt Acrylic cầm tay nhiều màu có dây đeo cổ tay phụ kiện treo có dây,0.98,0.0620474121503163,0.0003928518303299,0.001004016064257
Tk71pro Đồng hồ thông minh lipid máu Uric axit theo dõi đường huyết Smartwatch cho vòng đeo tay nam/Nữ nhiệt độ cơ thể IP68 theo dõi tập thể dục không thấm nước,0.0,0.0,0.0242990789224452,0.0281124497991967
Ổ cứng SSD dành cho Laptop PC,0.98,0.0025916609497675,0.0105399010539901,0.0903614457831325
Essager 29W loại USB C cáp cho iPhone 14 13 12 11 Pro Max XS Pd Nhanh Chóng Sạc Loại C Để Sét 29W cuộn dây Cho điện thoại IOS Máy Tính Bảng,0.98,0.2150316335086516,0.0016370609846016,0.0090361445783132
"""Bảo Hành 6 Tháng"" Tai Nghe SS J7 Hàng Zin - ÂM THANH HAY BASS MẠNH - Dùng Cho Tất Cả Máy Jack 3.5mm",1.0,0.0047259699672231,0.0008868862827184,0.2218875502008031
"Rô Bốt Hút Bụi Lau Nhà Cao Cấp bowai Robot Hút Bụi Thông Minh, Máy Hút Bụi Lau Nhà Lực Hút Mạnh Mẽ, Điều Khiển Qua App Điện Thoại, Cảm Biến Chống Rơi, Chống Va Đập Tốt Hơn Ecovacs, Deebot, Xiaomi, Điện Máy Xanh",1.0,0.0012196051528317,0.0208668423851917,0.0512048192771084
"(Loại 1 bếp dày BH 3 năm )Bếp điện đơn 1000w . bếp từ hơ lá trầu cho bé 1000w(BẢO HÀNG 3 NĂM) , bếp nấu ăn đa năng tiện lợi cho nhà bếp,nấu lẫu ,canh,xào vv...",0.0,0.0,0.0053435768030143,0.4006024096385541
SSD M2 Sata 128GB chuẩn 2280 tháo máy bộ Mỹ nhiều hãng Samsung/SK Hynix/WD/PNY/Sandisk - Hàng nguyên zin đẹp tháo máy,0.0,0.0,0.0101118413096915,0.0883534136546184
Mrhaha Giá đỡ điện thoại hoạt hình dễ thương Đồ chơi túi kẹo Lollipop nhỏ giọt keo Giá để điện thoại di động chỗ để ngón tay phụ kiện điện thoại di động đệm hơi Vòng nhẫn Ốp điện thoại di động túi khí🌈Hàng sẵn có🌟,1.0,0.1406357191859135,0.0001748088980779,0.0060240963855421
Đồng Hồ Thông Minh Xiaomi Redmi Watch 5 ACTIVE / Watch 5 LITE (Chọn phân loại) – Phiên Bản Quốc Tế,0.0,0.0,0.0422698296001172,0.2630522088353413
Kebigumei 8 trong 1 cổng USB C trạm nối USB C HUB nhiều bộ điều hợp màn hình PD SD video TF Thẻ Dock Splitter,0.96,0.0122722768503696,0.0019573031808049,0.1736947791164658
Đèn Học Mini Chống Cận Asaki Để Bàn Cảm Ứng Tích Điện Thông Minh LAZYL,0.98,0.0020580836954036,0.0028160980428038,0.0763052208835341
Andriod Ios Micro Flowing Colors LED Glow USB Fast Charger Cable,0.98,0.0677643113042152,0.0003627806332929,0.001004016064257
SARAHBOWSH 1Pcs Chiều dài cáp 2m/3m Tai nghe có dây Ghi âm theo dõi Đen trắng Nút tai âm trầm Bền Neo Tai nghe chơi game trực tiếp trên máy tính,0.0,0.0,0.0005043613937197,0.0963855421686746
"Quạt Tản Nhiệt Điện Thoại Sò Lạnh MEMO DL05 Siêu Lạnh chơi game, Hiển Thị Nhiệt Độ, LED RGB,Tốc Độ 7000 Vòng/Phút",0.96,0.0355972253982773,0.0122039298024825,0.0
Sạc Dự Phòng 20000mAh Gương Phủ Toàn Màn Hình Chịu Lực Tốt +Đèn LED [Thảo Phạm] [Thảo Phạm] [Thảo Phạm] [Thảo Phạm] |Dũng| |YenLuong|,0.8400000000000001,0.0025916609497675,0.0024067659123183,0.0873493975903614
"[Realme-Chính Hãng] Điện thoại REALME 10 2sim ram 8G/256G, Cấu hình Cao Chiến mọi Game mượt, Chụp ảnh đẹp, Bảo hành 12 tháng - BM2",0.0,0.0,0.0398185454743918,0.0592369477911646
"Robot Hút Bụi lau nhà ES 330. Lực Hút Khỏe, Có Cảm Biến Chống Rơi. Bảo hành 12 tháng!",0.98,0.0041161673908072,0.0281973655063037,0.1706827309236947
Kingspec DDR4 8GB 16GB Memoria RAM DDR4 2666 /3200 Bộ nhớ máy tính để bàn Tản nhiệt Ram Bộ nhớ DDR4 3200MHz DIMM có bộ tản nhiệt XMP cho PC,0.98,0.0314048326854181,0.0182410168987285,0.0
Bàn Chải Điện Đa Năng Thông Minh Máy Đánh Răng Sóng Âm Tặng Kèm 4 Đầu Thay Thế Electric Toothbrush【BoBo57】,0.0,0.0,0.0011225866794228,0.0331325301204819
[HCM][FREESHIP TOÀN QUỐC- BẢO HANH 1 ĐỔI 1] micro cho mọi loại loa- MICRO CHO LOA KÉO BLUETOOTH P88 P89 - MICRO dành cho LOA XÁCH TAY- MICRO HÁT KARAOKE CỰC HAY CỰC ĐÃ,0.86,0.0065553776964707,0.0026207957844676,0.4819277108433734
"( TẶNG ỐP ) Đồng Hồ Thông Minh Cho Bé Z01 - ĐỊnh Vị GPS, Video Call, Kết Nối Wifi, Có Báo Thức Và Kháng Nước Có Tiếng Việt - BH 12T",0.0,0.0,0.0401808980479405,0.1887550200803212
"Đồng Hồ Thông Minh 4G C95 Cho Trẻ em, Học sinh, Sinh viên Định vị Lắp Sim, Gọi Thoại 2 Chiều, Video Call, Nhắn Tin Thoại, SOS Khẩn Cấp - BH 12T",0.0,0.0,0.0276240329862838,0.2389558232931726
"[BẢO HÀNH 12T] Modem wifi TPLINK - router wifi tplink xuyên tường băng tần kép AC 1200 Mbps, bộ phát wifi tplink 4 râu, cục phát wifi, thiết bị phát sóng wifi xuyên tường wifi tplink",0.96,0.0019056330512996,0.0120381101590348,0.0692771084337349
"[ RẺ HỦY DIỆT ] điện thoại 4G Samsung Galaxy J8 2sim ram 3G/32G Chính Hãng, Chiến Game mượt, Chụp ảnh siêu đẹp - Máy đủ màuBB1",0.0,0.0,0.0111819906704378,0.0301204819277108
"Android Tivi Sony 43 inch bắt wifi,youtobe cực nhanh",0.0,0.0,0.1861514111524545,0.0251004016064257
CAMERA YOOSEE Camera 360 độ IP WIFI 3 RÂU 11 led logo 5.0Mps - QUAY ĐÊM CÓ MÀU - Xoay 360 độ - Báo động chống trộm,0.0,0.0,0.0103258711818408,0.002008032128514
"Tai Nghe Nhét Tai Có Dây In Ear Dây Chống Rối Super Bass Cho các dòng điện thoại, máy tính bảng, pc..",0.0,0.0,0.0006624224543019,0.6265060240963854
original xiaomi YI Smart Dash Cam For Car ADAS 2.7 Screen Full HD 1080P Cam with Night Vision ADAS upgrade International Version,0.0,0.0,0.0472002217349475,0.0281124497991967
Rất quan trọng DDR3 4GB 8GB RAM máy tính xách tay 1066MHz 1333MHz 1600MHz 1866MHz PC3-8500 10600 12800 14900 DDR3L 204pin 1.5V SODIMM Bộ nhớ máy tính xách tay,0.98,0.0078512081713545,0.0047610945059601,0.1204819277108433
"Tai nghe bluetooth S10 Pro sky5 V5.2, cảm ứng vân tay, Chống nước tiêu chuẩn IPX7 , kiêm sạc dự phòng, BH 1 tháng",0.0,0.0,0.002513780848393,0.0080321285140562
"Kính Thực Tế Ảo VR, VRG Pro 3D Góc Rộng 120 Độ Toàn Màn Hình Trực Quan Dùng với Tất cả các dòng Điện Thoại Thông Minh 3.5-7 "", Cần Điều Khiển Phù Hợp",0.0,0.0,0.0052961691863333,0.146586345381526
"Sạc dự phòng không dây từ tính 10000mAh, Pin Dự Phòng Tích Hợp 2 Dây Sạc, Sạc Siêu Nhanh, lực hút mạnh, Chuẩn PD Không Nóng Máy, Sử Dụng Cho Nhiều Thiết Bị Công Suất Lên Tới 20W - Headphone Store",1.0,0.0100617425108621,0.0176563943029528,0.2489959839357429
Hyperx tác động RAM DDR3/3L 4GB 8GB PC3/PC3L-10600 12800 14900 Bộ nhớ máy tính xách tay 1066 1333 1600 1866MHz SODIMM DDR3 máy tính xách tay RAM,0.0,0.0,0.0055769228711251,0.0401606425702811
"(CAO CẤP) CỦ SẠC và DÂY SẠC CHÂN MICRO, TYPE C , BỘ SẠC NHANH DÙNG CHO SAMSUNG, OPPO SẠC NHANH - HÀNG CHẤT LƯỢNG CAO",0.98,0.0195899077673603,0.0019466016871974,0.0
Bộ Kích Sóng Tenda A9/A12,0.8800000000000001,0.0017531824071956,0.0056172139945572,0.0753012048192771
Bàn phím có dây Logitech K120 USB,0.0,0.0,0.0016041538917586,0.0331325301204819
"( TẶNG KÈM MIC HÁT ) Loa Bluetooth Không Dây , Loa Hát Karaoke Mini K12 , Âm Thanh Hay Bass Chuẩn Tặng Kèm Mic Hát, Có Thể Thay Đổi Giọng, Dễ Sử Dụng Bảo Hành 1 Đổi 1",0.94,0.0030490128820794,0.0039375075579298,0.1485943775100401
Đồng Hồ Thông Minh Samsung Galaxy Watch Ultra Theo Dõi Gps Amoled Luôn Hiển Thị Theo Dõi Nhiệt Độ Cơ Thể Khả Năng Gọi Bluetooth Dành Cho Nam Giới,0.0,7.622532205198568e-05,0.0363840081160127,0.0090361445783132
Xoss X2 Pro cảm biến nhịp tim kỷ lục độc lập Dây đeo ngực HRM màn hình Bluetooth ANT + thể dục sức khỏe xe đạp thông minh cảm biến,0.0,0.0,0.0266991564012589,0.108433734939759
"Hub nhôm 8 trong 1 USB Splitte USB 3.0 với 1 X USB 3.0 3 X USB 2.0 và 1 X USB C Cổng Aux 3,5 mm Đầu đọc thẻ Sd/tf",1.0,0.0007622532205198,0.0053386541159549,0.0471887550200803
Game Stick 4k HDMI điện tử 4 nút máy chơi game cầm tay không dây，máy tính Tặng kèm thẻ nhớ TF 32GB/64Gb,0.0,0.0,0.0213484095975275,0.001004016064257
"Loa thông minh OLLI MAIKA trợ lý ảo nghe nhạc, gọi điện thoại,điều khiển thiết bị trong nhà, Hỗ trợ Tiếng Việt",0.94,0.0011433798307797,0.1112944633682523,0.0271084337349397
USB lưu trữ Kingston Data Traveler SE 9,0.0,0.0,0.0058312438667064,0.5903614457831324
Sạc Dự Phòng 20000mAh Dung Lượng Cao Có Tích Hợp Sẵn 4 Cổng Dây Sạc 15w Tiện Lợi Nhỏ Gọn Kèm Đèn Led Nhỏ,0.0,0.0,0.0052961691863333,0.0873493975903614
[Trả góp 0%]Hệ thống Mesh Wifi cho gia đình TP-Link Deco M5 AC1300 - Hãng phân phối chính thức,0.0,0.0,0.0802066244385728,0.4006024096385541
"""Bảo Hành 6 Tháng"" Tai Nghe SS J7 Hàng Zin - ÂM THANH HAY BASS MẠNH - Dùng Cho Tất Cả Máy Jack 3.5mm",0.0,0.0,0.0008868862827184,0.251004016064257
Wifi 3 Kênh HD 1080P DVR Xe Ô Tô Dash Cam Đầu Ghi Di Động 3 Ống Kính Nội Thất Xe Video Registrator Liền Mạch Ghi Hình Vòng Lặp chu Kỳ Bộ Vi Xử Lý Hiệu Năng Cao,0.92,0.0006860278984678,0.0179239316431394,0.0341365461847389
"Robot Hút Bụi Lau Nhà, Robot Hút Bụi Cao Cấp Vô Cùng Tiện Lợi",0.98,0.0080798841375104,0.0069013932274527,0.3373493975903614
ZBT 500Mbps 4G SIM Card Router Modem Hotspot 4G LTE Wifi Router Hỗ trợ bất kỳ chức năng bảo trì bảo mật thẻ SIM/USIM 4G có thể kết nối lên đến 32 người dùng ăng ten với khe cắm thẻ SIM,0.0,0.0,0.0240670170335673,0.3493975903614457
"【HCM】Đèn Bàn Học Đọc Sách, Làm Việc chế độ LED chống cận, 3 chế độ sáng thông minh, cảm ứng DH40",0.96,0.0983306654470615,0.002353258444281,0.0040160642570281
WDSZKMYF Ứng dụng Wifi 3 kênh Dash Cam dành cho ô tô có chức năng gương chiếu hậu Khả năng tương thích phổ biến 128GB Lưu trữ phạm vi động rộng,0.0,0.0,0.0237562456592066,0.1144578313253012
Mic-rô không dây kép cầm tay năng động Micro Karaoke với Receiver có thể sạc lại cho tiệc cưới,0.0,0.0,0.0082925873964229,0.9457831325301204
"Rô Bốt Hút Bụi Lau Nhà Cao Cấp HC002, Robot Hút Bụi Thông Minh, Máy Hút Bụi Lau Nhà Lực Hút Mạnh Mẽ, Điều Khiển Qua App Điện Thoại, Cảm Biến Chống Rơi, Chống Va Đập Tốt",0.96,0.004878420611327,0.0266991564012589,0.1506024096385542
SEAMETAL Giá Đỡ Điện Thoại Thông Dụng Trên Xe Hơi Giá Đỡ Thông Gió Giá Đỡ Điện Thoại Xoay 360,0.96,0.0445155880783596,0.0013367235665081,0.0
[HCM]Máy đo đường huyết tặng 50 que thử và 50 kim đo đường huyết Sinocare Accu-Safe Đức chính hãng có 2 bản đơn vị đo mmol/L mg/dL Bảo hành trọn đời,0.0,0.0,0.0111819906704378,0.0
Tai Nghe Kính 3D Viar VR Dành Cho Điện Thoại Thông Minh Kính Thực Tế Ảo Có Bộ Điều Khiển Trải Nghiệm Xem Hai Mắt Ngâm,0.0,0.0,0.0071903335548542,0.0602409638554216
Chuột có dây Logitech B100 (Đen),0.0,0.0,0.0041939153447646,0.0451807228915662
"Bàn chải điện Sonic Q-188,bàn chải đánh răng máy rửa mặt kiêm mát xa mặt 3 in 1 bản Plus 2024 Đồ Gia Dụng Thế Hệ Mới",0.0,0.0,0.0099513189055796,0.1726907630522088
Sạc dự phòng Baseus sạc nhanh Airpow 20W - 20000mAh dành cho iPhone 15/14/13/12 Xiaomi,1.0,0.0590746245902889,0.0250939323601395,0.001004016064257
"Loa Thông Minh Olli Maika, Nghe Nhạc, Lệnh Giọng Nói, Trợ Lý Ảo Tiếng Việt, Điều Khiển Nhà Thông Minh",0.96,0.0023629849836115,0.1391183467476555,0.0893574297188754
Kính 3D VR Màn Hình Khổng Lồ G15 IMAX Hộp Thực Tế Ảo VR Shinecon G15 Cho Điện Thoại Thông Minh 4.7-7.2 Inch,0.0,0.0,0.0189383262221908,0.0471887550200803
Kính Thực Tế Ảo 3D VR Shinecon G13 Dành Cho Điện Thoại Thông Minh 4.7-7.2 Inch,0.0,0.0,0.0106492703186583,0.1134538152610441
"Máy lọc không khí HR883 cao cấp, công nghệ lọc HEPA 13 kết hợp than hoạt tính, 5 lớp tạo ion âm giúp không khí trong lành, bảo hành 2 năm",0.0,0.0,0.0635015929173234,0.7008032128514056
Bộ kích sóng wifi K24 phiên bản 2024 có Tiếng Việt 4 râu 2 cổng tốc độ 300mbps phát xuyên tường kết nối xa sóng mạnh,0.0,0.0,0.0058312438667064,0.0592369477911646
【Thanh Toán Khi Nhận Hàng】thẻ Nhớ Micro SD 16GB/32GB/64GB/128GB/256/512GB Bộ Chuyển Đổi Siêu SD Miễn Phí Đầu Đọc Thẻ Tf,0.0,0.0,0.0031558704648407,0.0
CAMERA IP WIFI YOOSEE PTZ 36 LED QUAY ĐÊM CÓ MÀU - CHỐNG NƯỚC XOAY 360 - HÌNH ẢNH RÕ NÉT,0.0,0.0,0.0128942296476319,0.5481927710843373
"（HCM)Hub USB 4port 3.0,Bộ chia cáp USB Cổng chia USB hub 4 cổng đa năng truyền dữ liệu tốc độ cao ổn định hàng chính hãng",0.0,0.0,0.0020992584935079,0.0823293172690763
"điện thoại giá rẻ chính hãng Samsung Galaxy A71 2sim ram 8G/128G máy Chính Hãng, màn 6.7"", cấu hình Khủng, Cân mọi game Chất, bảo hành 12 tháng",0.0,0.0,0.0385243068375053,0.0130522088353413
Micro Hát Karaoke XIGMA AK-319 Có Dây,0.0,0.0,0.0051302960354176,0.0271084337349397
"[Bản Mới 2024] Đồng Hồ Thông Minh Định Vị Trẻ Em Y36, Đồng Hồ Trẻ Em Lắp Sim Nghe Gọi Video, Hỗ Trợ Kháng Nước, Định Vị LBS, Chụp Ảnh, Cảnh Báo Nguy Hiểm, Dòng Cao Cấp Độ Bền Cao. Bảo Hành 12 Tháng, Lỗi Đổi Mới.",0.0,0.0,0.0235422157870574,0.9779116465863452
[ TOP 1 BÁN CHẠY ] Màn hình máy tính Gaming 27 inch 2K QHD | Tấm nền IPS | Tần số 75Hz | Hàng chính hãng. Bảo hành 24 tháng,0.98,0.0067078283405747,0.0775847585047445,0.2851405622489959
"[VOUCHER 15K] Robot hút bụi thông minh sweepin,Máy Hút Bụi Tự Động,Robot Hút Bụi Cao Cấp,Lực Hút Cực Khỏe",0.98,0.0086896867139263,0.0110948805124731,0.3062248995983935
Máy chiếu mini độ phân giải Full HD âm thanh chân thực android 11.0 dùng xem phim giải trí gia đình bảo hành 12 tháng HY300pro máy chiếu,0.0,0.0,0.0644530092064949,0.0
Kingsto N USB 3.0 ổ đĩa flash DataTraveler 4 GB 8GB 16 GB 32 GB 64 Ổ cứng lưu trữ ổ đĩa 128GB 256GB Ổ nhớ 512GB 1/TB 2/TB,0.94,0.0027441115938714,0.0018716912319452,0.0953815261044176
"【Free Gift】Màn hình di động GOOJODOQ 15.6 14 Inch 1920*1080P FHD IPS USB-C HDMI Portable Monitor Cho Laptop máy tính, điện thoại, máy chơi game PS4",0.98,0.0110526716975379,0.0932624466396774,0.4066265060240963
Tủ lạnh Toshiba Inverter 233 lít GR-RT303WE-PMV(52),0.0,0.0,0.299052168711187,0.0271084337349397
Bộ Kích sóng Wifi 300M 2 Râu mercury MW302RE,0.0,0.0,0.0181379615152886,0.0200803212851405
"Bàn phím có dây Dell, Hp GIÁ RẺ, mỏng-nhẹ-bền-đẹp, kết nối cổng USB, có nút Media, Fn tiện lợi",0.0,0.0,0.0044581887294009,0.1706827309236947
"Robot hut bui Sweepin, robot hut bui xiaomi, Máy Hút Bụi Thông Minh Tự Động Cho Gia Đình, Hút Bụi, Quét Tóc",0.96,0.0144828111898772,0.0087422641578085,0.4759036144578312
♥Giới Hạn Miễn phí vận chuyển♥Xiaomi hoàn toàn mở OW tai nghe truyền âm qua xương qua tai Tai nghe bluetooth cài tai,0.96,0.1521457428157634,0.0046219750890631,0.0040160642570281
Hàng Chính Hãng - Kính Thực Tế Ảo VR Shinecon G04BS Model 2021 Tai Nghe Kết Nối Bluetooth Hỗ Trợ Điện Thoại 6.5 Inches,0.0,0.0,0.0197431855564081,0.0060240963855421
Elough Air31 Màn hình kỹ thuật số trong suốt Tai nghe Bluetooth 5.0 Tai nghe chống ồn chơi game thể thao cho điện thoại Android & iphone,0.0,0.0,0.0026207957844676,0.2038152610441767
ORICO Ổ Cứng SSD Gắn Ngoài 1TB 480GB 240GB 120GB USB 3.1 Gen2 Type-C 10Gbps 2.5 Inch SATA SSD Ổ Cứng Thể Rắn Di Động Cho Máy Tính Xách Tay,0.0,0.0,0.0411187234402305,0.0953815261044176
Đồng hồ thông minh Samsung 6 Galaxy Bluetooth Quay số cuộc gọi Theo dõi sức khỏe thể thao với nhịp tim & huyết áp cho nam và nữ,0.0,0.0,0.0100048263736169,0.0210843373493975
"Đèn Cảm Biến Chuyển Động, Đèn Led Thông Minh Phát Hiện Chuyển Động Vào Ban Đêm Dán Tường Không Dây, Góc Cảm Ứng Rộng, Thích Hợp Cho Mọi Không Gian",0.98,0.1396447899992377,0.00128487482998,0.0110441767068273
"Loa bluetooth thông minh MAIKA , Loa Maika trợ lý ảo Tiếng Việt , Dự báo thời tiết , dịch thuật , Phát đài FM , Loa thông minh , trợ lý ảo , loa bluetooth maika , loa bluetooth bass mạnh , loa bluetooth có đèn led",1.0,0.0003811266102599,0.1155750608112374,0.0431726907630522
"Máy Đo Huyết Áp Cổ Tay Cao Cấp Tự Động Màn Hình Kỹ Thuật Số Sạc Pin, Phát sóng giọng nói",0.96,0.0133394313590974,0.0084263560665162,0.0
2 in1 Bút Nhựa điện thoại thông minh Bút Màn hình cảm ứng đa năng bút vẽ Stylus cho điện thoại iPad Tablet Android không hại màn hình,0.98,0.0022867596615595,0.0003534703338544,0.1606425702811244
Essager PD 100W/60W loại USB C để USB C cáp QC 4.0 USB-C Cáp sạc nhanh cho iphone16 15 MacBook Air 2020 MacBook Pro 2018 Samsung S20 + Xiaomi,0.98,0.286988337525726,0.0014642853703091,0.0140562248995983
Máy tính bảng điều khiển năng lượng mặt trời và năng lượng pin Máy tính màn hình LED điện tử Máy tính Macaron 12 bit Hiển thị đa chức năng Nút lớn cho trường học văn phòng kinh doanh Tính toán màn hình LCD,0.0,0.0,0.0009246090476847,0.0100401606425702
Thẻ Nhớ Kioxia 32GB và Thẻ Nhớ Sandisk (64GB/128GB/256GB) Chính Hãng - EZVIZ Hoang Nguyen Authorized Store,1.0,0.0571689915389892,0.0085066172685721,0.001004016064257
Chuột không dây Logitech M220 tặng kèm pin,0.0,0.0,0.0029418405926915,0.6255020080321284
